AnoYear,BanderaFlag,ArteGear,EspeciesSpecies,t
2014,FRA (PYF),OTR,MLS,2
2014,FRA (PYF),OTR,MZZ,334
2014,FRA (PYF),OTR,SKJ,801
2014,FRA (PYF),OTR,YFT,473
2014,JPN,LL,ALB,903
2014,JPN,LL,BET,13634
2014,JPN,LL,BLM,17
2014,JPN,LL,BUM,779
2014,JPN,LL,MLS,494
2014,JPN,LL,SFA,5
2014,JPN,LL,SKH,1185
2014,JPN,LL,SKJ,64
2014,JPN,LL,SSP,610
2014,JPN,LL,SWO,3797
2014,JPN,LL,TUN,0
2014,JPN,LL,YFT,2633
2014,KOR,LL,ALB,201
2014,KOR,LL,BET,8203
2014,KOR,LL,BIL,1
2014,KOR,LL,BLM,37
2014,KOR,LL,BUM,713
2014,KOR,LL,MLS,112
2014,KOR,LL,SFA,2
2014,KOR,LL,SKH,536
2014,KOR,LL,SKJ,24
2014,KOR,LL,SWO,1237
2014,KOR,LL,TUN,258
2014,KOR,LL,YFT,704
2014,MEX,LL,BXQ,48
2014,MEX,LL,CGX,11
2014,MEX,LL,DOX,19
2014,MEX,LL,MZZ,100
2014,MEX,LL,SKH,16081
2014,MEX,LL,SKJ,0
2014,MEX,LL,SWO,630
2014,MEX,LL,YFT,4
2014,MEX,PS,BET,40
2014,MEX,PS,BIL,1
2014,MEX,PS,BKJ,3428
2014,MEX,PS,BLM,14
2014,MEX,PS,BUM,20
2014,MEX,PS,BZX,964
2014,MEX,PS,CGX,8
2014,MEX,PS,DOX,27
2014,MEX,PS,MLS,11
2014,MEX,PS,MZZ,27
2014,MEX,PS,PBF,4862
2014,MEX,PS,SFA,12
2014,MEX,PS,SKH,177
2014,MEX,PS,SKJ,8783
2014,MEX,PS,SRX,0
2014,MEX,PS,SSP,0
2014,MEX,PS,SWO,2
2014,MEX,PS,TUN,48
2014,MEX,PS,YFT,120980
2014,MEX,RG,MZZ,0
2014,NIC,NK,BIL,1
2014,NIC,NK,CGX,35
2014,NIC,NK,DOX,1219
2014,NIC,NK,MZZ,0
2014,NIC,NK,SFA,8
2014,NIC,NK,SKH,25
2014,NIC,NK,SWO,23
2014,NIC,NK,TUN,32
2014,NIC,PS,BET,3068
2014,NIC,PS,BIL,0
2014,NIC,PS,BKJ,1
2014,NIC,PS,BLM,9
2014,NIC,PS,BUM,11
2014,NIC,PS,CGX,0
2014,NIC,PS,DOX,48
2014,NIC,PS,MLS,1
2014,NIC,PS,MZZ,39
2014,NIC,PS,SFA,0
2014,NIC,PS,SKH,0
2014,NIC,PS,SKJ,6300
2014,NIC,PS,SRX,0
2014,NIC,PS,SSP,0
2014,NIC,PS,SWO,0
2014,NIC,PS,YFT,8100
2014,PAN,LL,ALB,408
2014,PAN,LL,BET,114
2014,PAN,LL,BIL,87
2014,PAN,LL,DOX,44
2014,PAN,LL,MZZ,11
2014,PAN,LL,SFA,12
2014,PAN,LL,SKH,677
2014,PAN,LL,SKJ,5
2014,PAN,LL,SWO,767
2014,PAN,LL,YFT,249
2014,PAN,PS,BET,8168
2014,PAN,PS,BIL,2
2014,PAN,PS,BKJ,5
2014,PAN,PS,BLM,11
2014,PAN,PS,BUM,13
2014,PAN,PS,BZX,2
2014,PAN,PS,CGX,0
2014,PAN,PS,DOX,138
2014,PAN,PS,MLS,2
2014,PAN,PS,MZZ,45
2014,PAN,PS,SFA,0
2014,PAN,PS,SKH,4
2014,PAN,PS,SKJ,21776
2014,PAN,PS,SRX,0
2014,PAN,PS,SSP,0
2014,PAN,PS,SWO,0
2014,PAN,PS,YFT,19349
2014,PER,NK,ALB,0
2014,PER,NK,BET,154
2014,PER,NK,BKJ,81
2014,PER,NK,DOX,18886
2014,PER,NK,SKJ,311
2014,PER,NK,SWO,343
2014,PER,NK,TUN,116
2014,PER,NK,YFT,988
2014,TWN,LL,ALB,5001
2014,TWN,LL,BET,4511
2014,TWN,LL,BIL,84
2014,TWN,LL,BLM,14
2014,TWN,LL,BUM,682
2014,TWN,LL,MLS,222
2014,TWN,LL,SKH,952
2014,TWN,LL,SKJ,27
2014,TWN,LL,SWO,2146
2014,TWN,LL,YFT,896
2014,OTH,LL,SKH,0
2014,OTH,LL,SWO,2
2014,OTH,NK,BIL,2
2014,OTH,NK,SKH,269
2014,OTH,NK,SKJ,66
2014,OTH,NK,SWO,20
2014,OTH,NK,TUN,243
2014,OTH,NK,YFT,194
2014,OTH,PS,BET,3472
2014,OTH,PS,BIL,0
2014,OTH,PS,BLM,1
2014,OTH,PS,BUM,1
2014,OTH,PS,CGX,0
2014,OTH,PS,DOX,36
2014,OTH,PS,MLS,0
2014,OTH,PS,MZZ,1
2014,OTH,PS,SFA,0
2014,OTH,PS,SKH,0
2014,OTH,PS,SKJ,9771
2014,OTH,PS,SRX,0
2014,OTH,PS,SWO,1
2014,OTH,PS,YFT,6017
2014,USA,GN,ALB,0
2014,USA,GN,BET,0
2014,USA,GN,BZX,0
2014,USA,GN,DOX,0
2014,USA,GN,MZZ,10
2014,USA,GN,PBF,5
2014,USA,GN,SKH,40
2014,USA,GN,SKJ,0
2014,USA,GN,SWO,127
2014,USA,HAR,SKH,0
2014,USA,HAR,SWO,6
2014,USA,LL,ALB,23
2014,USA,LL,BET,2073
2014,USA,LL,BUM,76
2014,USA,LL,DOX,140
2014,USA,LL,MLS,69
2014,USA,LL,MZZ,858
2014,USA,LL,PBF,2
2014,USA,LL,SFA,4
2014,USA,LL,SKH,22
2014,USA,LL,SKJ,11
2014,USA,LL,SSP,44
2014,USA,LL,SWO,786
2014,USA,LL,TUN,0
2014,USA,LL,YFT,69
2014,USA,LTL,ALB,13398
2014,USA,LTL,CGX,0
2014,USA,LTL,PBF,0
2014,USA,LTL,YFT,0
2014,USA,OTR,BZX,0
2014,USA,OTR,CGX,0
2014,USA,OTR,DOX,0
2014,USA,OTR,MZZ,4
2014,USA,OTR,PBF,0
2014,USA,OTR,SKH,18
2014,USA,OTR,SKJ,0
2014,USA,OTR,SWO,4
2014,USA,OTR,YFT,0
2014,USA,PS,BET,129
2014,USA,PS,PBF,401
2014,USA,PS,SKJ,521
2014,USA,PS,YFT,1105
2014,USA,RG,ALB,1042
2014,USA,RG,BZX,116
2014,USA,RG,DOX,0
2014,USA,RG,PBF,420
2014,USA,RG,SKH,1
2014,USA,RG,SKJ,53
2014,USA,RG,YFT,1881
2014,VEN,PS,BET,1183
2014,VEN,PS,BIL,1
2014,VEN,PS,BKJ,2
2014,VEN,PS,BLM,5
2014,VEN,PS,BUM,6
2014,VEN,PS,CGX,1
2014,VEN,PS,DOX,83
2014,VEN,PS,MLS,3
2014,VEN,PS,MZZ,15
2014,VEN,PS,SFA,3
2014,VEN,PS,SKH,4
2014,VEN,PS,SKJ,13767
2014,VEN,PS,SRX,2
2014,VEN,PS,SWO,0
2014,VEN,PS,YFT,23025
2014,VUT,LL,ALB,3595
2014,VUT,LL,BET,897
2014,VUT,LL,BIL,0
2014,VUT,LL,BLM,3
2014,VUT,LL,BUM,75
2014,VUT,LL,DOX,48
2014,VUT,LL,MLS,135
2014,VUT,LL,MZZ,231
2014,VUT,LL,SFA,23
2014,VUT,LL,SKH,479
2014,VUT,LL,SKJ,35
2014,VUT,LL,SSP,1
2014,VUT,LL,SWO,786
2014,VUT,LL,TUN,10
2014,VUT,LL,YFT,323
2015,BLZ,LL,BLM,8
2015,BLZ,LL,BUM,13
2015,BLZ,LL,SKH,520
2015,BLZ,LL,SWO,221
2015,BLZ,LL,YFT,5
2015,CAN,LTL,ALB,4391
2015,CAN,LTL,BZX,0
2015,CAN,LTL,CGX,0
2015,CAN,LTL,PBF,0
2015,CAN,LTL,YFT,0
2015,CHL,NK,SWO,5737
2015,CHN,LL,ALB,14516
2015,CHN,LL,BET,8401
2015,CHN,LL,BLM,20
2015,CHN,LL,BUM,865
2015,CHN,LL,MLS,157
2015,CHN,LL,MZZ,596
2015,CHN,LL,SKH,759
2015,CHN,LL,SWO,1964
2015,CHN,LL,YFT,2642
2015,COL,NK,ALB,4
2015,COL,NK,BKJ,75
2015,COL,NK,SKJ,7
2015,COL,NK,TUN,2
2015,COL,NK,YFT,214
2015,COL,PS,BET,2470
2015,COL,PS,BIL,1
2015,COL,PS,BKJ,20
2015,COL,PS,BLM,3
2015,COL,PS,BUM,11
2015,COL,PS,CGX,0
2015,COL,PS,DOX,53
2015,COL,PS,MLS,2
2015,COL,PS,MZZ,15
2015,COL,PS,SFA,0
2015,COL,PS,SKH,0
2015,COL,PS,SKJ,16431
2015,COL,PS,SRX,0
2015,COL,PS,SWO,0
2015,COL,PS,YFT,17270
2015,CRI,LL,BET,8
2015,CRI,LL,BIL,470
2015,CRI,LL,BKJ,1
2015,CRI,LL,BUM,1
2015,CRI,LL,DOX,980
2015,CRI,LL,MZZ,20
2015,CRI,LL,SFA,1287
2015,CRI,LL,SKH,3906
2015,CRI,LL,SKJ,1
2015,CRI,LL,SRX,1
2015,CRI,LL,SWO,1366
2015,CRI,LL,YFT,1415
2015,CRI,NK,MLS,470
2015,ECU,LL,ALB,219
2015,ECU,LL,BET,159
2015,ECU,LL,BIL,51
2015,ECU,LL,DOX,16
2015,ECU,LL,MLS,24
2015,ECU,LL,MZZ,136
2015,ECU,LL,SFA,3
2015,ECU,LL,SKJ,0
2015,ECU,LL,SSP,4
2015,ECU,LL,SWO,1083
2015,ECU,LL,YFT,102
2015,ECU,PS,ALB,0
2015,ECU,PS,BET,44063
2015,ECU,PS,BIL,4
2015,ECU,PS,BKJ,1013
2015,ECU,PS,BLM,46
2015,ECU,PS,BUM,212
2015,ECU,PS,BZX,37
2015,ECU,PS,CGX,7
2015,ECU,PS,DOX,783
2015,ECU,PS,MLS,5
2015,ECU,PS,MZZ,610
2015,ECU,PS,SFA,0
2015,ECU,PS,SKH,56
2015,ECU,PS,SKJ,208765
2015,ECU,PS,SRX,0
2015,ECU,PS,SSP,1
2015,ECU,PS,SWO,2
2015,ECU,PS,TUN,47
2015,ECU,PS,YFT,50153
2015,EU (ESP),LL,ALB,18
2015,EU (ESP),LL,BET,162
2015,EU (ESP),LL,BLM,0
2015,EU (ESP),LL,BUM,107
2015,EU (ESP),LL,DOX,22
2015,EU (ESP),LL,MLS,167
2015,EU (ESP),LL,MZZ,205
2015,EU (ESP),LL,SFA,83
2015,EU (ESP),LL,SKH,5732
2015,EU (ESP),LL,SSP,56
2015,EU (ESP),LL,SWO,9990
2015,EU (ESP),LL,YFT,31
2015,FRA (PYF),LL,ALB,2856
2015,FRA (PYF),LL,BET,692
2015,FRA (PYF),LL,BLM,20
2015,FRA (PYF),LL,BUM,203
2015,FRA (PYF),LL,DOX,59
2015,FRA (PYF),LL,MLS,77
2015,FRA (PYF),LL,MZZ,781
2015,FRA (PYF),LL,SFA,0
2015,FRA (PYF),LL,SKJ,32
2015,FRA (PYF),LL,SSP,4
2015,FRA (PYF),LL,SWO,86
2015,FRA (PYF),LL,YFT,929
2015,FRA (PYF),OTR,ALB,217
2015,FRA (PYF),OTR,BET,20
2015,FRA (PYF),OTR,BUM,182
2015,FRA (PYF),OTR,DOX,316
2015,FRA (PYF),OTR,MLS,4
2015,FRA (PYF),OTR,MZZ,222
2015,FRA (PYF),OTR,SKJ,656
2015,FRA (PYF),OTR,YFT,704
2015,GTM,PS,MZZ,0
2015,GTM,PS,SKH,0
2015,GTM,PS,SRX,0
2015,JPN,LL,ALB,757
2015,JPN,LL,BET,13079
2015,JPN,LL,BLM,22
2015,JPN,LL,BUM,781
2015,JPN,LL,MLS,329
2015,JPN,LL,PBF,0
2015,JPN,LL,SFA,5
2015,JPN,LL,SKH,986
2015,JPN,LL,SKJ,33
2015,JPN,LL,SSP,366
2015,JPN,LL,SWO,4022
2015,JPN,LL,YFT,2177
2015,KOR,LL,ALB,251
2015,KOR,LL,BET,8635
2015,KOR,LL,BLM,132
2015,KOR,LL,BUM,724
2015,KOR,LL,MLS,89
2015,KOR,LL,MZZ,289
2015,KOR,LL,SFA,2
2015,KOR,LL,SKH,245
2015,KOR,LL,SKJ,36
2015,KOR,LL,SWO,1466
2015,KOR,LL,YFT,957
2015,MEX,LL,BET,0
2015,MEX,LL,BXQ,33
2015,MEX,LL,BZX,1
2015,MEX,LL,CGX,11
2015,MEX,LL,DOX,10
2015,MEX,LL,MZZ,123
2015,MEX,LL,PBF,7
2015,MEX,LL,SKH,25385
2015,MEX,LL,SWO,320
2015,MEX,LL,YFT,20
2015,MEX,PS,BET,156
2015,MEX,PS,BIL,4
2015,MEX,PS,BKJ,2714
2015,MEX,PS,BLM,39
2015,MEX,PS,BUM,29
2015,MEX,PS,BZX,626
2015,MEX,PS,CGX,17
2015,MEX,PS,DOX,57
2015,MEX,PS,MLS,13
2015,MEX,PS,MZZ,16
2015,MEX,PS,PBF,3082
2015,MEX,PS,SFA,11
2015,MEX,PS,SKH,240
2015,MEX,PS,SKJ,23515
2015,MEX,PS,SRX,0
2015,MEX,PS,SSP,0
2015,MEX,PS,SWO,1
2015,MEX,PS,TUN,23
2015,MEX,PS,YFT,106171
2015,NIC,NK,BIL,1
2015,NIC,NK,BZX,0
2015,NIC,NK,CGX,217
2015,NIC,NK,DOX,375
2015,NIC,NK,MZZ,2
2015,NIC,NK,SFA,22
2015,NIC,NK,SKH,33
2015,NIC,NK,SWO,19
2015,NIC,NK,TUN,32
2015,NIC,PS,BET,774
2015,NIC,PS,BIL,0
2015,NIC,PS,BKJ,1
2015,NIC,PS,BLM,2
2015,NIC,PS,BUM,2
2015,NIC,PS,CGX,0
2015,NIC,PS,DOX,6
2015,NIC,PS,MLS,0
2015,NIC,PS,MZZ,1
2015,NIC,PS,SFA,1
2015,NIC,PS,SKH,0
2015,NIC,PS,SKJ,1261
2015,NIC,PS,SRX,0
2015,NIC,PS,SSP,0
2015,NIC,PS,SWO,0
2015,NIC,PS,TUN,9
2015,NIC,PS,YFT,6876
2015,PAN,LL,ALB,553
2015,PAN,LL,BET,364
2015,PAN,LL,BIL,89
2015,PAN,LL,DOX,6
2015,PAN,LL,MZZ,9
2015,PAN,LL,SFA,20
2015,PAN,LL,SKH,608
2015,PAN,LL,SKJ,8
2015,PAN,LL,SWO,986
2015,PAN,LL,YFT,419
2015,PAN,PS,BET,10113
2015,PAN,PS,BIL,7
2015,PAN,PS,BLM,13
2015,PAN,PS,BUM,22
2015,PAN,PS,CGX,0
2015,PAN,PS,DOX,94
2015,PAN,PS,MLS,3
2015,PAN,PS,MZZ,38
2015,PAN,PS,SFA,0
2015,PAN,PS,SKH,0
2015,PAN,PS,SKJ,31427
2015,PAN,PS,SRX,3
2015,PAN,PS,SSP,0
2015,PAN,PS,SWO,0
2015,PAN,PS,TUN,3
2015,PAN,PS,YFT,26558
2015,PER,NK,BET,1
2015,PER,NK,BKJ,36
2015,PER,NK,DOX,16666
2015,PER,NK,SKJ,443
2015,PER,NK,SWO,190
2015,PER,NK,TUN,1198
2015,PER,NK,YFT,789
2015,PER,PS,BET,0
2015,PER,PS,BIL,0
2015,PER,PS,BLM,0
2015,PER,PS,BUM,0
2015,PER,PS,BZX,9
2015,PER,PS,CGX,0
2015,PER,PS,DOX,6
2015,PER,PS,MLS,0
2015,PER,PS,MZZ,0
2015,PER,PS,SKH,0
2015,PER,PS,SKJ,5225
2015,PER,PS,SRX,0
2015,PER,PS,TUN,5
2015,PER,PS,YFT,783
2015,SLV,PS,MZZ,0
2015,SLV,PS,SKH,0
2015,TWN,LL,ALB,4781
2015,TWN,LL,BET,5181
2015,TWN,LL,BIL,61
2015,TWN,LL,BLM,16
2015,TWN,LL,BUM,1060
2015,TWN,LL,MLS,210
2015,TWN,LL,SKH,980
2015,TWN,LL,SKJ,25
2015,TWN,LL,SWO,2366
2015,TWN,LL,YFT,1287
2015,OTH,LL,BET,7
2015,OTH,LL,BLM,1
2015,OTH,LL,DOX,0
2015,OTH,LL,MLS,1
2015,OTH,LL,MZZ,2
2015,OTH,LL,SKH,142
2015,OTH,LL,SSP,8
2015,OTH,LL,SWO,509
2015,OTH,LL,YFT,1
2015,OTH,NK,BIL,3
2015,OTH,NK,DOX,2
2015,OTH,NK,SKH,410
2015,OTH,NK,SKJ,30
2015,OTH,NK,SWO,16
2015,OTH,NK,YFT,74
2015,OTH,PS,BET,2853
2015,OTH,PS,BIL,0
2015,OTH,PS,BKJ,0
2015,OTH,PS,BLM,8
2015,OTH,PS,BUM,6
2015,OTH,PS,CGX,0
2015,OTH,PS,DOX,4
2015,OTH,PS,MLS,1
2015,OTH,PS,MZZ,4
2015,OTH,PS,SFA,0
2015,OTH,PS,SKH,1
2015,OTH,PS,SKJ,20665
2015,OTH,PS,SRX,0
2015,OTH,PS,SWO,0
2015,OTH,PS,YFT,4276
2015,USA,GN,ALB,1
2015,USA,GN,BZX,0
2015,USA,GN,MZZ,11
2015,USA,GN,PBF,4
2015,USA,GN,SKH,41
2015,USA,GN,SKJ,0
2015,USA,GN,SWO,101
2015,USA,GN,TUN,0
2015,USA,HAR,SKH,0
2015,USA,HAR,SWO,5
2015,USA,LL,ALB,10
2015,USA,LL,BET,2948
2015,USA,LL,BIL,1
2015,USA,LL,BUM,131
2015,USA,LL,DOX,112
2015,USA,LL,MLS,79
2015,USA,LL,MZZ,1116
2015,USA,LL,PBF,7
2015,USA,LL,SFA,2
2015,USA,LL,SKH,24
2015,USA,LL,SKJ,25
2015,USA,LL,SSP,59
2015,USA,LL,SWO,826
2015,USA,LL,TUN,0
2015,USA,LL,YFT,121
2015,USA,LTL,ALB,11595
2015,USA,LTL,CGX,0
2015,USA,LTL,SKH,0
2015,USA,LTL,SKJ,0
2015,USA,OTR,ALB,2
2015,USA,OTR,BZX,0
2015,USA,OTR,CGX,10
2015,USA,OTR,DOX,0
2015,USA,OTR,MLS,0
2015,USA,OTR,MZZ,1
2015,USA,OTR,PBF,0
2015,USA,OTR,SKH,29
2015,USA,OTR,SKJ,0
2015,USA,OTR,SWO,12
2015,USA,OTR,YFT,1
2015,USA,PS,BET,2384
2015,USA,PS,BIL,0
2015,USA,PS,BLM,4
2015,USA,PS,BUM,20
2015,USA,PS,BZX,117
2015,USA,PS,CGX,1
2015,USA,PS,DOX,21
2015,USA,PS,MLS,0
2015,USA,PS,MZZ,6
2015,USA,PS,PBF,86
2015,USA,PS,SFA,0
2015,USA,PS,SKH,1
2015,USA,PS,SKJ,16826
2015,USA,PS,SRX,0
2015,USA,PS,SSP,0
2015,USA,PS,YFT,3212
2015,USA,RG,ALB,932
2015,USA,RG,DOX,0
2015,USA,RG,PBF,400
2015,USA,RG,SKH,1
2015,USA,RG,SKJ,119
2015,USA,RG,YFT,1785
2015,VEN,PS,BET,100
2015,VEN,PS,BIL,2
2015,VEN,PS,BKJ,15
2015,VEN,PS,BLM,3
2015,VEN,PS,BUM,3
2015,VEN,PS,CGX,2
2015,VEN,PS,DOX,21
2015,VEN,PS,MLS,2
2015,VEN,PS,MZZ,3
2015,VEN,PS,SFA,5
2015,VEN,PS,SKH,1
2015,VEN,PS,SKJ,4792
2015,VEN,PS,SRX,1
2015,VEN,PS,SWO,1
2015,VEN,PS,TUN,3
2015,VEN,PS,YFT,30428
2015,VUT,LL,ALB,4978
2015,VUT,LL,BET,1888
2015,VUT,LL,BLM,20
2015,VUT,LL,BUM,235
2015,VUT,LL,MLS,136
2015,VUT,LL,PBF,0
2015,VUT,LL,SKH,538
2015,VUT,LL,SKJ,29
2015,VUT,LL,SWO,600
2015,VUT,LL,YFT,530
2016,BLZ,LL,BET,0
2016,BLZ,LL,BLM,1
2016,BLZ,LL,BUM,19
2016,BLZ,LL,SKH,464
2016,BLZ,LL,SWO,110
2016,BLZ,LL,YFT,0
2016,CAN,LTL,ALB,2842
2016,CAN,LTL,CGX,0
2016,CAN,LTL,SKH,0
2016,CHL,NK,SWO,6656
2016,CHN,LL,ALB,16306
2016,CHN,LL,BET,7052
2016,CHN,LL,BLM,8
2016,CHN,LL,BUM,720
2016,CHN,LL,MLS,182
2016,CHN,LL,SKH,530
2016,CHN,LL,SWO,1456
2016,CHN,LL,YFT,2398
2016,COL,NK,ALB,1
2016,COL,NK,BKJ,56
2016,COL,NK,MZZ,3
2016,COL,NK,SKH,51
2016,COL,NK,SKJ,0
2016,COL,NK,SRX,21
2016,COL,NK,TUN,0
2016,COL,NK,YFT,120
2016,COL,PS,BET,2743
2016,COL,PS,BIL,5
2016,COL,PS,BKJ,56
2016,COL,PS,BLM,3
2016,COL,PS,BUM,10
2016,COL,PS,CGX,1
2016,COL,PS,DOX,40
2016,COL,PS,MLS,1
2016,COL,PS,MZZ,13
2016,COL,PS,SFA,0
2016,COL,PS,SKH,0
2016,COL,PS,SKJ,20655
2016,COL,PS,SRX,0
2016,COL,PS,SSP,0
2016,COL,PS,YFT,19280
2016,CRI,LL,ALB,0
2016,CRI,LL,BET,3
2016,CRI,LL,BIL,378
2016,CRI,LL,BUM,3
2016,CRI,LL,CGX,2
2016,CRI,LL,DOX,267
2016,CRI,LL,MLS,453
2016,CRI,LL,MZZ,179
2016,CRI,LL,SFA,274
2016,CRI,LL,SKH,3353
2016,CRI,LL,SKJ,0
2016,CRI,LL,SWO,1330
2016,CRI,LL,TUN,0
2016,CRI,LL,YFT,1010
2016,ECU,LL,ALB,191
2016,ECU,LL,BET,483
2016,ECU,LL,BIL,98
2016,ECU,LL,DOX,3
2016,ECU,LL,MLS,21
2016,ECU,LL,MZZ,396
2016,ECU,LL,SFA,3
2016,ECU,LL,SKH,735
2016,ECU,LL,SKJ,7
2016,ECU,LL,SSP,2
2016,ECU,LL,SWO,1462
2016,ECU,LL,YFT,212
2016,ECU,PS,BET,33139
2016,ECU,PS,BIL,38
2016,ECU,PS,BKJ,2509
2016,ECU,PS,BLM,23
2016,ECU,PS,BUM,177
2016,ECU,PS,BZX,2629
2016,ECU,PS,CGX,5
2016,ECU,PS,DOX,627
2016,ECU,PS,MLS,4
2016,ECU,PS,MZZ,834
2016,ECU,PS,SFA,0
2016,ECU,PS,SKH,33
2016,ECU,PS,SKJ,190622
2016,ECU,PS,SRX,4
2016,ECU,PS,SSP,0
2016,ECU,PS,SWO,2
2016,ECU,PS,TUN,111
2016,ECU,PS,YFT,59280
2016,EU (ESP),LL,ALB,22
2016,EU (ESP),LL,BET,196
2016,EU (ESP),LL,BUM,96
2016,EU (ESP),LL,DOX,55
2016,EU (ESP),LL,MLS,153
2016,EU (ESP),LL,MZZ,303
2016,EU (ESP),LL,SFA,79
2016,EU (ESP),LL,SKH,6992
2016,EU (ESP),LL,SKJ,0
2016,EU (ESP),LL,SSP,39
2016,EU (ESP),LL,SWO,10602
2016,EU (ESP),LL,YFT,36
2016,FRA (PYF),LL,ALB,2619
2016,FRA (PYF),LL,BET,477
2016,FRA (PYF),LL,BLM,13
2016,FRA (PYF),LL,BUM,177
2016,FRA (PYF),LL,DOX,47
2016,FRA (PYF),LL,MLS,57
2016,FRA (PYF),LL,MZZ,366
2016,FRA (PYF),LL,SFA,0
2016,FRA (PYF),LL,SKJ,32
2016,FRA (PYF),LL,SSP,1
2016,FRA (PYF),LL,SWO,78
2016,FRA (PYF),LL,YFT,825
2016,FRA (PYF),OTR,ALB,288
2016,FRA (PYF),OTR,BET,20
2016,FRA (PYF),OTR,BUM,175
2016,FRA (PYF),OTR,DOX,264
2016,FRA (PYF),OTR,MLS,4
2016,FRA (PYF),OTR,MZZ,142
2016,FRA (PYF),OTR,SKJ,507
2016,FRA (PYF),OTR,YFT,608
2016,GTM,LL,ALB,1
2016,GTM,LL,BIL,7
2016,GTM,LL,DOX,0
2016,GTM,LL,SKH,585
2016,GTM,LL,SWO,20
2016,GTM,LL,YFT,6
2016,JPN,LL,ALB,909
2016,JPN,LL,BET,10467
2016,JPN,LL,BLM,27
2016,JPN,LL,BUM,882
2016,JPN,LL,MLS,307
2016,JPN,LL,SFA,4
2016,JPN,LL,SKH,883
2016,JPN,LL,SKJ,27
2016,JPN,LL,SSP,315
2016,JPN,LL,SWO,3689
2016,JPN,LL,YFT,1839
2016,KOR,LL,ALB,579
2016,KOR,LL,BET,7692
2016,KOR,LL,BLM,24
2016,KOR,LL,BUM,694
2016,KOR,LL,MLS,104
2016,KOR,LL,MZZ,438
2016,KOR,LL,SFA,5
2016,KOR,LL,SKH,77
2016,KOR,LL,SKJ,62
2016,KOR,LL,SWO,1376
2016,KOR,LL,YFT,1124
2016,MEX,LL,BXQ,9
2016,MEX,LL,CGX,10
2016,MEX,LL,DOX,1
2016,MEX,LL,MZZ,48
2016,MEX,LL,PBF,0
2016,MEX,LL,SKH,21867
2016,MEX,LL,SWO,114
2016,MEX,LL,YFT,29
2016,MEX,PS,BET,255
2016,MEX,PS,BIL,21
2016,MEX,PS,BKJ,3813
2016,MEX,PS,BLM,20
2016,MEX,PS,BUM,16
2016,MEX,PS,BZX,641
2016,MEX,PS,CGX,17
2016,MEX,PS,DOX,55
2016,MEX,PS,MLS,8
2016,MEX,PS,MZZ,27
2016,MEX,PS,PBF,2709
2016,MEX,PS,SFA,37
2016,MEX,PS,SKH,179
2016,MEX,PS,SKJ,13264
2016,MEX,PS,SRX,3
2016,MEX,PS,SSP,0
2016,MEX,PS,SWO,1
2016,MEX,PS,YFT,93928
2016,NIC,OTR,BIL,1
2016,NIC,OTR,CGX,141
2016,NIC,OTR,DOX,13
2016,NIC,OTR,MZZ,0
2016,NIC,OTR,SFA,19
2016,NIC,OTR,SKH,44
2016,NIC,OTR,SWO,29
2016,NIC,OTR,TUN,24
2016,NIC,PS,BET,667
2016,NIC,PS,BIL,2
2016,NIC,PS,BLM,2
2016,NIC,PS,BUM,1
2016,NIC,PS,CGX,0
2016,NIC,PS,DOX,9
2016,NIC,PS,MLS,0
2016,NIC,PS,MZZ,1
2016,NIC,PS,SFA,1
2016,NIC,PS,SKH,0
2016,NIC,PS,SKJ,1969
2016,NIC,PS,SRX,0
2016,NIC,PS,SSP,0
2016,NIC,PS,SWO,0
2016,NIC,PS,YFT,11047
2016,PAN,LL,ALB,767
2016,PAN,LL,BET,313
2016,PAN,LL,BIL,190
2016,PAN,LL,DOX,8
2016,PAN,LL,MZZ,344
2016,PAN,LL,SFA,89
2016,PAN,LL,SKH,954
2016,PAN,LL,SKJ,13
2016,PAN,LL,SWO,845
2016,PAN,LL,YFT,688
2016,PAN,PS,BET,8440
2016,PAN,PS,BIL,16
2016,PAN,PS,BKJ,60
2016,PAN,PS,BLM,4
2016,PAN,PS,BUM,8
2016,PAN,PS,BZX,30
2016,PAN,PS,CGX,0
2016,PAN,PS,DOX,70
2016,PAN,PS,MLS,2
2016,PAN,PS,MZZ,37
2016,PAN,PS,SFA,0
2016,PAN,PS,SKH,0
2016,PAN,PS,SKJ,32845
2016,PAN,PS,SRX,0
2016,PAN,PS,SWO,0
2016,PAN,PS,TUN,1
2016,PAN,PS,YFT,23249
2016,PER,NK,ALB,1
2016,PER,NK,BET,1
2016,PER,NK,BKJ,122
2016,PER,NK,DOX,12724
2016,PER,NK,SKJ,209
2016,PER,NK,SWO,219
2016,PER,NK,TUN,269
2016,PER,NK,YFT,1498
2016,PER,PS,BET,312
2016,PER,PS,BLM,0
2016,PER,PS,BUM,1
2016,PER,PS,BZX,245
2016,PER,PS,CGX,0
2016,PER,PS,DOX,3
2016,PER,PS,MLS,0
2016,PER,PS,MZZ,0
2016,PER,PS,SKH,0
2016,PER,PS,SKJ,6454
2016,PER,PS,SRX,0
2016,PER,PS,SWO,0
2016,PER,PS,TUN,1
2016,PER,PS,YFT,1647
2016,TWN,LL,ALB,4168
2016,TWN,LL,BET,6006
2016,TWN,LL,BIL,49
2016,TWN,LL,BLM,3
2016,TWN,LL,BUM,952
2016,TWN,LL,MLS,187
2016,TWN,LL,SKH,1412
2016,TWN,LL,SKJ,36
2016,TWN,LL,SWO,2080
